sentence	sentence #	word	tag
sentence271		cancelled	O
sentence271		and	O
sentence271		the	O
sentence271		LESSEE	O
sentence271		shall	O
sentence271		vacate	O
sentence271		the	O
sentence271		FLAT	O
sentence271		forthwith	O
sentence272	sentence272	The	O
sentence272		LESSEE	O
sentence272		covenants	O
sentence272		to	O
sentence272		keep	O
sentence272		the	O
sentence272		demised	O
sentence272		premises	O
sentence272		in	O
sentence272		good	O
sentence272		and	O
sentence272		tenantable	O
sentence272		condition	O
sentence272		during	O
sentence272		the	O
sentence272		continuance	O
sentence272		of	O
sentence272		this	O
sentence272		Lease	O
sentence272		and	O
sentence272		also	O
sentence272		no	O
sentence272		make	O
sentence272		any	O
sentence272		permanent	O
sentence272		additions	O
sentence272		or	O
sentence272		alteration	O
sentence272		in	O
sentence272		the	O
sentence272		same	O
sentence273	sentence273	That	O
sentence273		in	O
sentence273		case	O
sentence273		of	O
sentence273		damage	O
sentence273		caused	O
sentence273		by	O
sentence273		the	O
sentence273		LESSEE	O
sentence273		to	O
sentence273		the	O
sentence273		SAID	O
sentence273		PREMISES	O
sentence273		during	O
sentence273		the	O
sentence273		period	O
sentence273		of	O
sentence273		use	O
sentence273		LESSEE	O
sentence273		shall	O
sentence273		be	O
sentence273		held	O
sentence273		responsible	O
sentence273		for	O
sentence273		compensation	O
sentence273		and	O
sentence273		other	O
sentence273		charges	O
sentence273		as	O
sentence273		the	O
sentence273		case	O
sentence273		may	O
sentence273		be	O
sentence273		and	O
sentence273		such	O
sentence273		charges	O
sentence273		may	O
sentence273		be	O
sentence273		adjusted	O
sentence273		from	O
sentence273		the	O
sentence273		security	O
sentence273		deposit	O
sentence273		amount	O
sentence273		when	O
sentence273		the	O
sentence273		same	O
sentence273		is	O
sentence273		refunded	O
sentence273		upon	O
sentence273		completion	O
sentence273		of	O
sentence273		the	O
sentence273		licensing	O
sentence273		agreement	O
sentence273		tenure	O
sentence273		Vacation	O
sentence273		of	O
sentence273		flat	O
sentence274	sentence274	The	O
sentence274		LESSEE	O
sentence274		shall	O
sentence274		handle	O
sentence274		the	O
sentence274		fittings	O
sentence274		and	O
sentence274		fixtures	O
sentence274		in	O
sentence274		the	O
sentence274		Demised	O
sentence274		premises	O
sentence274		and	O
sentence274		maintain	O
sentence274		the	O
sentence274		same	O
sentence274		properly	O
sentence275	sentence275	The	O
sentence275		LESSEE	O
sentence275		agrees	O
sentence275		to	O
sentence275		pay	O
sentence275		the	O
sentence275		monthly	O
sentence275		General	O
sentence275		Maintenance	O
sentence275		charges	O
sentence275		Rs	O
sentence275		1500	O
sentence275		month	O
sentence275		directly	O
sentence275		to	O
sentence275		The	O
sentence275		Flat	O
sentence275		Owner	O
sentence275		Mr	O
sentence275		Kamal	O
sentence275		The	O
sentence275		LESSEE	O
sentence275		pay	O
sentence275		in	O
sentence275		proportion	O
sentence275		to	O
sentence275		the	O
sentence275		charges	O
sentence275		and	O
sentence275		expenses	O
sentence275		incurred	O
sentence275		for	O
sentence275		the	O
sentence275		maintenance	O
sentence275		of	O
sentence275		the	O
sentence275		premises	O
sentence275		such	O
sentence275		as	O
sentence275		maintenance	O
sentence275		of	O
sentence275		common	O
sentence275		area	O
sentence275		electricity	O
sentence275		charges	O
sentence275		relating	O
sentence275		to	O
sentence275		common	O
sentence275		area	O
sentence275		and	O
sentence275		salaries	O
sentence275		paid	O
sentence275		to	O
sentence275		the	O
sentence275		servants	O
sentence275		for	O
sentence275		the	O
sentence275		maintenance	O
sentence275		of	O
sentence275		the	O
sentence275		Building	O
sentence276	sentence276	The	O
sentence276		LESSOR	O
sentence276		shall	O
sentence276		pay	O
sentence276		all	O
sentence276		taxes	O
sentence276		and	O
sentence276		Levies	O
sentence276		due	O
sentence276		to	O
sentence276		Municipal	O
sentence276		Corporation	O
sentence277	sentence277	That	O
sentence277		the	O
sentence277		LESSEE	O
sentence277		shall	O
sentence277		not	O
sentence277		create	O
sentence277		any	O
sentence277		untoward	O
sentence277		disturbance	O
sentence277		or	O
sentence277		nuisance	O
sentence277		and	O
sentence277		shall	O
sentence277		not	O
sentence277		allow	O
sentence277		any	O
sentence277		anti	O
sentence277		social	O
sentence277		person	O
sentence277		in	O
sentence277		the	O
sentence277		SAID	O
sentence277		PREMISES	O
sentence278	sentence278	That	O
sentence278		the	O
sentence278		LESSEE	O
sentence278		shall	O
sentence278		not	O
sentence278		keep	O
sentence278		or	O
sentence278		store	O
sentence278		any	O
sentence278		illegal	O
sentence278		inflammable	O
sentence278		article	O
sentence278		or	O
sentence278		explosives	O
sentence278		that	O
sentence278		endanger	O
sentence278		life	O
sentence278		and	O
sentence278		property	O
sentence279	sentence279	Either	O
sentence279		The	O
sentence279		LESSOR	O
sentence279		or	O
sentence279		the	O
sentence279		LESSEE	O
sentence279		may	O
sentence279		terminate	O
sentence279		the	O
sentence279		Lease	O
sentence279		agreement	O
sentence279		by	O
sentence279		giving	O
sentence279		written	O
sentence279		notice	O
sentence279		2	O
sentence279		Two	O
sentence279		months	O
sentence279		in	O
sentence279		advance	O
sentence279		However	O
sentence279		the	O
sentence279		LESSEE	O
sentence279		is	O
sentence279		free	O
sentence279		to	O
sentence279		terminate	O
sentence279		the	O
sentence279		licensing	O
sentence279		agreement	O
sentence279		with	O
sentence279		a	O
sentence279		shorter	O
sentence279		notice	O
sentence279		period	O
sentence279		in	O
sentence279		which	O
sentence279		case	O
sentence279		the	O
sentence279		monthly	O
sentence279		rental	O
sentence279		for	O
sentence279		the	O
sentence279		premises	O
sentence279		fixtures	O
sentence279		only	O
sentence279		for	O
sentence279		the	O
sentence279		period	O
sentence279		of	O
sentence279		two	O
sentence279		months	O
sentence279		shall	O
sentence279		be	O
sentence279		paid	O
sentence279		as	O
sentence279		compensation	O
sentence279		to	O
sentence279		the	O
sentence279		LESSOR	O
sentence280	sentence280	That	O
sentence280		no	O
sentence280		interest	O
sentence280		shall	O
sentence280		be	O
sentence280		payable	O
sentence280		on	O
sentence280		the	O
sentence280		deposit	O
sentence280		amount	O
sentence280		which	O
sentence280		would	O
sentence280		be	O
sentence280		refunded	O
sentence280		by	O
sentence280		the	O
sentence280		LESSOR	O
sentence280		after	O
sentence280		deducting	O
sentence280		the	O
sentence280		arrears	O
sentence280		in	O
sentence280		rent	O
sentence280		and	O
sentence280		damages	O
sentence280		if	O
sentence280		any	O
sentence280		at	O
sentence280		the	O
sentence280		time	O
sentence280		of	O
sentence280		LESSEE	O
sentence280		vacating	O
sentence280		and	O
sentence280		handing	O
sentence280		over	O
sentence280		the	O
sentence280		vacant	O
sentence280		and	O
sentence280		peaceful	O
sentence280		possession	O
sentence280		of	O
sentence280		the	O
sentence280		demise	O
sentence280		premises	O
sentence280		to	O
sentence280		LESSOR	O
sentence281	sentence281	That	O
sentence281		the	O
sentence281		said	O
sentence281		lease	O
sentence281		shall	O
sentence281		stand	O
sentence281		automatically	O
sentence281		terminated	O
sentence281		in	O
sentence281		case	O
sentence281		the	O
sentence281		LESSEE	O
sentence281		fails	O
sentence281		to	O
sentence281		comply	O
sentence281		with	O
sentence281		any	O
sentence281		of	O
sentence281		the	O
sentence281		stipulated	O
sentence281		terms	O
sentence281		and	O
sentence281		conditions	O
sentence281		of	O
sentence281		this	O
sentence281		agreement	O
sentence282	sentence282	On	O
sentence282		the	O
sentence282		Expiry	O
sentence282		of	O
sentence282		the	O
sentence282		Lease	O
sentence282		Period	O
sentence282		of	O
sentence282		12	O
sentence282		months	O
sentence282		this	O
sentence282		Lease	O
sentence282		Agreement	O
sentence282		can	O
sentence282		be	O
sentence282		renewed	O
sentence282		on	O
sentence282		the	O
sentence282		5	O
sentence282		increase	O
sentence282		of	O
sentence282		rent	O
sentence282		per	O
sentence282		annum	O
sentence282		after	O
sentence282		expiry	O
sentence282		of	O
sentence282		the	O
sentence282		agreement	O
sentence282		and	O
sentence282		conditions	O
sentence282		for	O
sentence282		a	O
sentence282		further	O
sentence282		period	O
sentence282		of	O
sentence282		12	O
sentence282		24	O
sentence282		months	O
sentence282		upon	O
sentence282		execution	O
sentence282		of	O
sentence282		a	O
sentence282		fresh	O
sentence282		lease	O
sentence282		agreement	O
sentence283	sentence283	SCHEDULE	O
sentence284	sentence284	ALL	O
sentence284		THAT	O
sentence284		PIECE	O
sentence284		AND	O
sentence284		PARCEL	O
sentence284		OF	O
sentence284		FLAT	O
sentence284		BEING	O
sentence284		NO	O
sentence284		97	O
sentence284		Kanda	O
sentence284		Swamy	O
sentence284		Koil	O
sentence284		Street	O
sentence284		Kosapet	O
sentence284		Chennai	O
sentence284		600012	O
sentence285	sentence285	IN	O
sentence285		WITNESS	O
sentence285		WHEREOF	O
sentence285		this	O
sentence285		agreement	O
sentence285		upon	O
sentence285		above	O
sentence285		mentioned	O
sentence285		terms	O
sentence285		and	O
sentence285		conditions	O
sentence285		both	O
sentence285		the	O
sentence286	sentence286	LESSOR	O
sentence286		and	O
sentence286		LESSEE	O
sentence286		hereby	O
sentence286		are	O
sentence286		subscribing	O
sentence286		their	O
sentence286		respective	O
sentence286		hands	O
sentence286		and	O
sentence286		seals	O
sentence286		to	O
sentence286		the	O
sentence286		day	O
sentence287	sentence287	month	O
sentence287		and	O
sentence287		year	O
sentence287		first	O
sentence287		above	O
sentence287		written	O
sentence288	sentence288	SIGNED	O
sentence288		SEALED	O
sentence288		AND	O
sentence288		DELIVERED	O
sentence288		IN	O
sentence288		PRESENCE	O
sentence288		OF	O
sentence288		WITNESSES	O
sentence289	sentence289	1	O
sentence290	sentence290	SIGNATURE	O
sentence290		OF	O
sentence290		THE	O
sentence290		LESSOR	O
sentence290		OR	O
sentence290		POA	O
sentence290		Agent	O
sentence291	sentence291	SIGNATURE	O
sentence291		OF	O
sentence291		THE	O
sentence291		AUTHORISED	O
sentence291		SIGNATORY	O
sentence291		OF	O
sentence291		THE	O
sentence291		LESSEE	O
sentence292	sentence292	Fixtures	O
sentence292		List	O
sentence293	sentence293	a	O
sentence293		Fans	O
sentence293		tb	O
sentence293		Geysers	O
sentence293		tc	O
sentence293		Tube	O
sentence293		Lights	O
sentence293		td	O
sentence293		Exhaust	O
sentence293		Fan	O
sentence294	sentence294	e	O
sentence294		Other	O
sentence295	sentence295	RENTAL	O
sentence295		AGREEMENT	O
sentence296	sentence296	THIS	O
sentence296		DEED	O
sentence296		OF	O
sentence296		RENTAL	O
sentence296		AGREEMENT	O
sentence296		executed	O
sentence296		at	O
sentence296		Chennai	O
sentence296		this	O
sentence296		19th	O
sentence296		day	O
sentence296		of	O
sentence296		August	O
sentence296		2013	O
sentence296		between	O
sentence297	sentence297	Mrs	B-partyone
sentence297		M	I-partyone
sentence297		Geetha	I-partyone
sentence297		W	O
sentence297		o	O
sentence297		V	O
sentence297		Manoharan	O
sentence297		aged	O
sentence297		about	O
sentence297		53	O
sentence297		years	O
sentence297		residing	O
sentence297		at	O
sentence297		No	O
sentence297		62	O
sentence297		D	O
sentence297		Saravana	O
sentence297		Flats	O
sentence297		1st	O
sentence297		Floor	O
sentence297		Pinagapani	O
sentence297		Street	O
sentence297		Devaki	O
sentence297		Nagar	O
sentence297		Kundrathur	O
sentence297		Chennai	O
sentence297		600	O
sentence297		69	O
sentence297		Hereinafter	O
sentence297		called	O
sentence297		the	O
sentence297		owner	O
sentence297		Which	O
sentence297		expression	O
sentence297		shall	O
sentence297		wherever	O
sentence297		the	O
sentence297		context	O
sentence297		so	O
sentence297		requires	O
sentence297		be	O
sentence297		deemed	O
sentence297		to	O
sentence297		mean	O
sentence297		and	O
sentence297		include	O
sentence297		her	O
sentence297		legal	O
sentence297		heirs	O
sentence297		executors	O
sentence297		administrators	O
sentence297		and	O
sentence297		assignees	O
sentence297		of	O
sentence297		the	O
sentence297		one	O
sentence297		part	O
sentence298	sentence298	AND	O
sentence299	sentence299	To	O
sentence299		and	O
sentence299		in	O
sentence299		favour	O
sentence299		of	O
sentence299		M	O
sentence299		s	O
sentence299		Siruvani	O
sentence299		Traders	O
sentence299		Private	O
sentence299		Limited	O
sentence299		Represented	O
sentence299		by	O
sentence299		Mr	B-partytwo
sentence299		J	I-partytwo
sentence299		L	I-partytwo
sentence299		Saravana	I-partytwo
sentence299		aged	O
sentence299		about	O
sentence299		33	O
sentence299		years	O
sentence299		S	O
sentence299		o	O
sentence299		M	O
sentence299		S	O
sentence299		Jambulingam	O
sentence299		residing	O
sentence299		at	O
sentence299		No	O
sentence299		13	O
sentence299		5	O
sentence299		Janakiraman	O
sentence299		Street	O
sentence299		Muthurangam	O
sentence299		Block	O
sentence299		Jafferkhanpet	O
sentence299		Ashok	O
sentence299		Nagar	O
sentence299		Chennai	O
sentence299		600	O
sentence299		83	O
sentence299		hereinafter	O
sentence299		called	O
sentence299		the	O
sentence299		tenant	O
sentence299		which	O
sentence299		expression	O
sentence299		shall	O
sentence299		wherever	O
sentence299		the	O
sentence299		context	O
sentence299		so	O
sentence299		requires	O
sentence299		be	O
sentence299		deemed	O
sentence299		to	O
sentence299		mean	O
sentence299		and	O
sentence299		include	O
sentence299		his	O
sentence299		successors	O
sentence299		in	O
sentence299		interest	O
sentence299		and	O
sentence299		assignees	O
sentence299		of	O
sentence299		the	O
sentence299		other	O
sentence299		part	O
sentence299		witnesses	O
sentence299		as	O
sentence299		follows	O
sentence300	sentence300	2	O
sentence301	sentence301	Whereas	O
